date,article_count,negative_sentiment_news,neutral_sentiment_news,positive_sentiment_news,news_sentiment_score,ticker
2023-10-27,10,0.28471,0.39657,0.1306,42.2945,TSLA
2023-10-28,8,0.2360875,0.6466,0.0,38.195625,TSLA
2023-10-29,4,0.415675,0.450625,0.0,29.21625,TSLA
2023-10-30,12,0.2530666666666667,0.36705000000000004,0.12473333333333332,43.583333333333336,TSLA
2023-10-31,20,0.277715,0.35401499999999997,0.180955,45.162,TSLA
2023-11-01,18,0.39782222222222224,0.2712333333333333,0.11930555555555555,36.07416666666666,TSLA
2023-11-02,10,0.06392,0.36854,0.40698,67.15299999999999,TSLA
2023-11-03,8,0.4182875,0.3118875,0.1034,34.255625,TSLA
2023-11-04,8,0.277275,0.4160625,0.0869875,40.485625000000006,TSLA
2023-11-05,4,0.154975,0.62395,0.0,42.25125,TSLA
2023-11-06,23,0.11220434782608697,0.47933043478260867,0.19014782608695652,53.897173913043474,TSLA
2023-11-07,11,0.18922727272727274,0.2910818181818182,0.30603636363636366,55.84045454545454,TSLA
2023-11-08,9,0.25048888888888887,0.4887888888888889,0.09343333333333333,42.147222222222226,TSLA
2023-11-09,11,0.39700909090909087,0.37613636363636366,0.07709090909090908,34.00409090909091,TSLA
2023-11-10,13,0.2945846153846154,0.2531769230769231,0.2713615384615385,48.838846153846156,TSLA
2023-11-11,4,0.564125,0.233475,0.0,21.79375,TSLA
2023-11-12,4,0.16805,0.434125,0.19035,51.115,TSLA
2023-11-13,14,0.2709714285714286,0.21117142857142857,0.29390714285714287,51.14678571428571,TSLA
2023-11-14,12,0.15566666666666665,0.5075083333333333,0.22893333333333332,53.66333333333333,TSLA
2023-11-15,13,0.20177692307692308,0.44893076923076924,0.20063076923076922,49.942692307692305,TSLA
2023-11-16,7,0.4194428571428571,0.24575714285714284,0.13585714285714284,35.82071428571428,TSLA
2023-11-17,16,0.17648125,0.651975,0.0,41.175937499999996,TSLA
2023-11-18,5,0.1775,0.5367,0.1686,49.555,TSLA
2023-11-19,3,0.0,0.6116666666666667,0.2665666666666667,63.32833333333333,TSLA
2023-11-20,13,0.13729230769230769,0.5628307692307692,0.11974615384615385,49.122692307692304,TSLA
2023-11-21,11,0.1513,0.30091818181818186,0.3304727272727273,58.958636363636366,TSLA
2023-11-22,10,0.31686000000000003,0.3736,0.08492,38.403,TSLA
2023-11-23,9,0.0,0.7445999999999999,0.08874444444444445,54.437222222222225,TSLA
2023-11-24,4,0.233325,0.386025,0.23185,49.92625,TSLA
2023-11-25,6,0.12380000000000001,0.36273333333333335,0.22494999999999998,55.057500000000005,TSLA
2023-11-26,7,0.0,0.6644285714285714,0.11925714285714285,55.962857142857146,TSLA
2023-11-27,11,0.39940909090909094,0.37385454545454544,0.05131818181818182,32.595454545454544,TSLA
2023-11-28,13,0.1464076923076923,0.3616846153846154,0.3525538461538461,60.30730769230769,TSLA
2023-11-29,21,0.18926666666666667,0.4529142857142857,0.11308571428571429,46.19095238095238,TSLA
2023-11-30,14,0.16947142857142858,0.4934428571428571,0.12483571428571429,47.768214285714286,TSLA
2023-12-01,19,0.31629473684210524,0.2612157894736842,0.24546842105263159,46.458684210526314,TSLA
2023-12-02,10,0.18193,0.60841,0.0,40.9035,TSLA
2023-12-03,11,0.22736363636363635,0.4343181818181818,0.13353636363636365,45.30863636363636,TSLA
2023-12-04,17,0.14531764705882355,0.3583470588235294,0.2757882352941176,56.523529411764706,TSLA
2023-12-05,12,0.15535,0.32821666666666666,0.33311666666666667,58.88833333333333,TSLA
2023-12-06,16,0.2268,0.34831875,0.23273749999999999,50.296875,TSLA
2023-12-07,11,0.27982727272727276,0.18214545454545455,0.2281,47.413636363636364,TSLA
2023-12-08,12,0.0,0.7000000000000001,0.132625,56.63125,TSLA
2023-12-09,8,0.0,0.5944875000000001,0.21058749999999998,60.529374999999995,TSLA
2023-12-10,7,0.2511,0.44568571428571424,0.12635714285714286,43.76285714285714,TSLA
2023-12-11,11,0.0,0.6360818181818182,0.1065,55.325,TSLA
2023-12-12,10,0.23807,0.5886,0.0,38.0965,TSLA
2023-12-13,16,0.2611625,0.38405,0.23200625,48.5421875,TSLA
2023-12-14,18,0.1878277777777778,0.2707833333333334,0.32984444444444444,57.100833333333334,TSLA
2023-12-15,19,0.19556842105263159,0.43520000000000003,0.21943157894736842,51.19315789473684,TSLA
2023-12-16,8,0.21725,0.4348125,0.22817500000000002,50.54625,TSLA
2023-12-17,5,0.17978,0.50008,0.14492,48.257,TSLA
2023-12-18,14,0.09722857142857144,0.4466,0.2167714285714286,55.97714285714286,TSLA
2023-12-19,12,0.14315833333333333,0.32708333333333334,0.34531666666666666,60.10791666666666,TSLA
2023-12-20,14,0.19447142857142857,0.5076642857142858,0.18519285714285713,49.536071428571425,TSLA
2023-12-21,14,0.04151428571428572,0.4886857142857143,0.2971071428571429,62.77964285714286,TSLA
2023-12-22,12,0.21940833333333334,0.46915833333333334,0.13966666666666666,46.01291666666666,TSLA
2023-12-23,10,0.14239000000000002,0.55612,0.08914,47.3375,TSLA
2023-12-24,6,0.4487833333333333,0.2651,0.15883333333333333,35.502500000000005,TSLA
2023-12-25,2,0.0,0.8993,0.0,50.0,TSLA
2023-12-26,13,0.07246153846153845,0.39284615384615384,0.3747230769230769,65.11307692307693,TSLA
2023-12-27,19,0.22584210526315793,0.38754210526315785,0.22268947368421052,49.842368421052626,TSLA
2023-12-28,9,0.30142222222222226,0.20509999999999998,0.22213333333333335,46.035555555555554,TSLA
2023-12-29,21,0.17187619047619046,0.3454,0.3333666666666667,58.07452380952382,TSLA
2023-12-30,12,0.29175833333333334,0.480825,0.075225,39.17333333333333,TSLA
2024-01-01,9,0.0,0.4349222222222222,0.3213888888888889,66.06944444444444,TSLA
2024-01-02,20,0.24242,0.44892000000000004,0.15884,45.821,TSLA
2024-01-03,19,0.3732157894736842,0.32964736842105263,0.13008947368421053,37.84368421052632,TSLA
2024-01-04,13,0.22143846153846156,0.5759384615384615,0.07331538461538462,42.59384615384615,TSLA
2024-01-05,9,0.6694555555555556,0.052199999999999996,0.06974444444444444,20.014444444444447,TSLA
2024-01-06,4,0.46085,0.231275,0.152225,34.56875,TSLA
2024-01-07,7,0.24917142857142857,0.3553,0.2521,50.14642857142857,TSLA
2024-01-08,17,0.10387058823529412,0.5563647058823529,0.1457235294117647,52.09264705882353,TSLA
2024-01-09,12,0.0,0.3772,0.35063333333333335,67.53166666666667,TSLA
2024-01-10,11,0.13820909090909092,0.4421909090909091,0.24158181818181818,55.16863636363637,TSLA
2024-01-11,7,0.1391857142857143,0.11415714285714286,0.6242714285714285,74.25428571428571,TSLA
2024-01-12,15,0.46882666666666667,0.25780666666666663,0.05948666666666667,29.532999999999998,TSLA
2024-01-13,8,0.215775,0.5283125,0.05355,41.888749999999995,TSLA
2024-01-14,6,0.22615,0.5432,0.0,38.6925,TSLA
2024-01-15,12,0.08036666666666667,0.5728916666666667,0.216525,56.80791666666667,TSLA
2024-01-16,18,0.2811388888888889,0.31533333333333335,0.17862777777777777,44.87444444444444,TSLA
2024-01-17,13,0.576976923076923,0.1817,0.14394615384615386,28.348461538461535,TSLA
2024-01-18,18,0.35448888888888885,0.4683444444444444,0.04322777777777778,34.43694444444444,TSLA
2024-01-19,9,0.3941666666666667,0.19293333333333335,0.26567777777777773,43.57555555555555,TSLA
2024-01-20,10,0.25399000000000005,0.27555,0.28643,51.622,TSLA
2024-01-21,8,0.111575,0.555975,0.17775,53.30875,TSLA
2024-01-22,29,0.1933206896551724,0.31204827586206896,0.2660344827586207,53.63568965517241,TSLA
2024-01-23,19,0.18135263157894738,0.4775947368421053,0.14373684210526316,48.11921052631579,TSLA
2024-01-24,29,0.36860689655172413,0.26930689655172413,0.24968275862068967,44.05379310344827,TSLA
2024-01-25,35,0.5449742857142857,0.25806285714285715,0.07788857142857142,26.645714285714284,TSLA
2024-01-26,21,0.39068095238095235,0.2987142857142857,0.18894285714285713,39.913095238095245,TSLA
2024-01-27,10,0.35541,0.14689000000000002,0.28652,46.5555,TSLA
2024-01-29,24,0.3133958333333333,0.3098125,0.14057916666666667,41.35916666666667,TSLA
2024-01-30,20,0.20204500000000003,0.41136,0.18937500000000002,49.3665,TSLA
2024-01-31,16,0.47086249999999996,0.30924375,0.09920625,31.417187499999997,TSLA
2024-02-01,17,0.2531235294117647,0.20474117647058823,0.3261470588235294,53.65117647058823,TSLA
2024-02-02,13,0.32063846153846154,0.24803076923076925,0.2488923076923077,46.4126923076923,TSLA
2024-02-03,16,0.1585375,0.43411875,0.21785,52.965625,TSLA
2024-02-04,4,0.24215,0.441025,0.174925,46.63875,TSLA
2024-02-05,20,0.37382499999999996,0.24539,0.16256500000000002,39.437,TSLA
2024-02-06,13,0.22324615384615384,0.37843076923076924,0.24224615384615383,50.949999999999996,TSLA
2024-02-07,16,0.43528125,0.256325,0.15910625,36.19125,TSLA
2024-02-08,21,0.19593333333333335,0.24106190476190478,0.4157619047619048,60.99142857142857,TSLA
2024-02-09,13,0.21673076923076923,0.49273076923076925,0.1185076923076923,45.08884615384615,TSLA
2024-02-10,4,0.0,0.370475,0.3897,69.485,TSLA
2024-02-11,3,0.0,0.8759666666666667,0.0,50.0,TSLA
2024-02-12,15,0.31532666666666664,0.30492,0.08434666666666667,38.451,TSLA
2024-02-13,15,0.49016000000000004,0.21668666666666664,0.14758000000000002,32.871,TSLA
2024-02-14,7,0.4275285714285714,0.12418571428571427,0.2705,42.14857142857143,TSLA
2024-02-15,16,0.11998125,0.39736875,0.32803125,60.4025,TSLA
2024-02-16,15,0.12559333333333333,0.46069333333333334,0.23902666666666667,55.67166666666667,TSLA
2024-02-17,6,0.16061666666666666,0.4560666666666667,0.27486666666666665,55.7125,TSLA
2024-02-18,2,0.452,0.4681,0.0,27.400000000000002,TSLA
2024-02-19,3,0.0,0.5394,0.20233333333333334,60.11666666666666,TSLA
2024-02-20,23,0.30211304347826085,0.40740000000000004,0.1320391304347826,41.49630434782608,TSLA
2024-02-21,15,0.27929333333333334,0.47763333333333335,0.0621,39.14033333333333,TSLA
2024-02-22,14,0.30739285714285713,0.2887071428571429,0.23832142857142857,46.54642857142857,TSLA
2024-02-23,10,0.25059,0.26764,0.31823,53.382,TSLA
2024-02-24,8,0.46116250000000003,0.2034625,0.216425,37.763124999999995,TSLA
2024-02-25,2,0.30675,0.2861,0.0,34.662499999999994,TSLA
2024-02-26,18,0.18728333333333336,0.4907555555555556,0.15680555555555556,48.47611111111111,TSLA
2024-02-27,9,0.06016666666666667,0.4591777777777778,0.19777777777777777,56.88055555555556,TSLA
2024-02-28,18,0.1937722222222222,0.3303333333333333,0.22088333333333335,51.355555555555554,TSLA
2024-02-29,13,0.0689923076923077,0.3053923076923077,0.43896153846153846,68.49846153846153,TSLA
2024-03-01,12,0.270175,0.20175833333333335,0.3402083333333333,53.50166666666667,TSLA
2024-03-02,9,0.2680444444444444,0.3219,0.17154444444444442,45.175,TSLA
2024-03-03,2,0.0,0.8474999999999999,0.0,50.0,TSLA
2024-03-04,18,0.28223333333333334,0.3210722222222222,0.15450555555555556,43.61361111111111,TSLA
2024-03-05,23,0.2968130434782609,0.3496565217391304,0.13961304347826087,42.14,TSLA
2024-03-06,21,0.30360000000000004,0.42948095238095235,0.10576666666666666,40.108333333333334,TSLA
2024-03-07,16,0.3253875,0.25256249999999997,0.23236875,45.349062499999995,TSLA
2024-03-08,14,0.4768,0.30689285714285713,0.05299285714285714,28.809642857142858,TSLA
2024-03-09,6,0.0,0.66405,0.1479,57.394999999999996,TSLA
2024-03-10,4,0.0,0.57095,0.149775,57.488749999999996,TSLA
2024-03-11,19,0.3411421052631579,0.3840421052631579,0.09298421052631578,37.59210526315789,TSLA
2024-03-12,17,0.3342823529411765,0.23358823529411765,0.29064117647058824,47.81794117647059,TSLA
2024-03-13,20,0.31986499999999995,0.370675,0.163665,42.19,TSLA
2024-03-14,17,0.4247470588235294,0.26041764705882353,0.10601764705882352,34.063529411764705,TSLA
2024-03-15,24,0.1887,0.4172208333333334,0.21434583333333335,51.282291666666666,TSLA
2024-03-16,10,0.24966999999999998,0.4372,0.14504999999999998,44.769000000000005,TSLA
2024-03-17,2,0.0,0.46115,0.41405,70.7025,TSLA
2024-03-18,20,0.22187,0.35897999999999997,0.22008999999999998,49.911,TSLA
2024-03-19,12,0.21404166666666666,0.5169,0.12473333333333332,45.53458333333333,TSLA
2024-03-20,17,0.4500235294117647,0.1562235294117647,0.24245882352941178,39.621764705882356,TSLA
2024-03-21,10,0.22862999999999997,0.34512,0.26455,51.796,TSLA
2024-03-22,7,0.0,0.3353857142857143,0.5265285714285713,76.32642857142858,TSLA
2024-03-23,4,0.0,0.5702,0.220775,61.03875,TSLA
2024-03-24,3,0.31983333333333336,0.5882333333333333,0.0,34.008333333333326,TSLA
2024-03-25,20,0.447715,0.288565,0.111585,33.1935,TSLA
2024-03-26,13,0.4578153846153846,0.20424615384615383,0.21366153846153846,37.792307692307695,TSLA
2024-03-27,10,0.45399,0.26473,0.15187,34.894,TSLA
2024-03-28,9,0.42155555555555557,0.24557777777777778,0.20837777777777777,39.34111111111111,TSLA
2024-03-29,8,0.25805,0.50745,0.0,37.0975,TSLA
2024-03-30,3,0.0,0.6149333333333333,0.3007,65.035,TSLA
2024-03-31,6,0.0994,0.4514833333333333,0.26156666666666667,58.10833333333333,TSLA
2024-04-01,14,0.2748857142857143,0.49450714285714287,0.1294,42.72571428571429,TSLA
2024-04-02,9,0.4290666666666667,0.1609888888888889,0.30034444444444447,43.56388888888889,TSLA
2024-04-03,16,0.7457,0.101175,0.058825,15.65625,TSLA
2024-04-04,8,0.7128625,0.1017125,0.097175,19.215624999999996,TSLA
2024-04-05,13,0.4288384615384615,0.06389230769230769,0.3233384615384616,44.725,TSLA
2024-04-06,8,0.351825,0.43385,0.0,32.40875,TSLA
2024-04-07,2,0.48045,0.0,0.43385,47.67,TSLA
2024-04-08,16,0.26874375,0.45495625,0.11681875,42.40375,TSLA
2024-04-09,16,0.273675,0.18515,0.3599625,54.314375000000005,TSLA
2024-04-10,17,0.16407058823529413,0.4888588235294118,0.16404117647058825,49.99852941176471,TSLA
2024-04-11,8,0.2153,0.18295,0.36236250000000003,57.353125000000006,TSLA
2024-04-12,10,0.32341,0.23087,0.25725,46.692,TSLA
2024-04-13,2,0.47665,0.46235,0.0,26.1675,TSLA
2024-04-14,2,0.0,0.8345,0.0,50.0,TSLA
2024-04-15,15,0.42502666666666666,0.22236,0.20478,38.98766666666666,TSLA
2024-04-16,16,0.41403125,0.305,0.0885125,33.7240625,TSLA
2024-04-17,16,0.3775375,0.38938125,0.0,31.123124999999995,TSLA
2024-04-18,21,0.2628190476190476,0.388647619047619,0.18620952380952382,46.16952380952381,TSLA
2024-04-19,13,0.7250923076923077,0.07049230769230769,0.12863846153846153,20.177307692307693,TSLA
2024-04-20,4,0.16785,0.60675,0.0,41.607499999999995,TSLA
2024-04-21,8,0.0725625,0.672125,0.0,46.371875,TSLA
2024-04-22,25,0.298552,0.31024,0.20053200000000002,45.099000000000004,TSLA
2024-04-23,21,0.20852380952380956,0.43920476190476193,0.16125714285714285,47.63666666666666,TSLA
2024-04-24,25,0.236688,0.20822,0.362264,56.278800000000004,TSLA
2024-04-25,8,0.5942875,0.3513,0.0,20.285625000000003,TSLA
2024-04-26,9,0.1577666666666667,0.3337555555555556,0.27178888888888886,55.70111111111111,TSLA
2024-04-27,11,0.34629090909090904,0.3971363636363636,0.1304909090909091,39.21,TSLA
2024-04-28,9,0.1058,0.6211222222222221,0.10148888888888889,49.78444444444444,TSLA
2024-04-29,21,0.07890476190476191,0.45861428571428575,0.24096190476190477,58.10285714285715,TSLA
2024-04-30,24,0.22630833333333333,0.25029166666666663,0.35212916666666666,56.291041666666665,TSLA
2024-05-01,10,0.0,0.5011599999999999,0.36528,68.264,TSLA
2024-05-02,13,0.2926384615384615,0.319,0.17114615384615384,43.925384615384615,TSLA
2024-05-03,11,0.25928181818181817,0.6079545454545454,0.0,37.035909090909094,TSLA
2024-05-04,6,0.1255,0.6007333333333333,0.1306,50.255,TSLA
2024-05-05,7,0.12007142857142858,0.6582571428571429,0.11515714285714286,49.754285714285714,TSLA
2024-05-06,7,0.31984285714285715,0.2586857142857143,0.21375714285714284,44.69571428571428,TSLA
2024-05-07,5,0.36556,0.47684,0.0,31.722,TSLA
2024-05-08,9,0.10707777777777777,0.4888444444444444,0.29373333333333335,59.33277777777778,TSLA
2024-05-09,4,0.38832500000000003,0.3774,0.0,30.58375,TSLA
2024-05-10,8,0.222375,0.0,0.6065875000000001,69.21062500000001,TSLA
2024-05-11,6,0.0,0.5085833333333333,0.14036666666666667,57.01833333333334,TSLA
2024-05-12,4,0.225475,0.632025,0.0,38.72625,TSLA
2024-05-13,9,0.0,0.45413333333333333,0.31193333333333334,65.59666666666666,TSLA
2024-05-14,8,0.1212125,0.4315875,0.24195,56.036874999999995,TSLA
2024-05-15,12,0.2101333333333333,0.2028,0.4499583333333333,61.99125,TSLA
2024-05-16,4,0.0,0.414775,0.474825,73.74125000000001,TSLA
2024-05-17,9,0.10446666666666667,0.3292333333333333,0.3719,63.37166666666667,TSLA
2024-05-18,3,0.5711,0.25443333333333334,0.0,21.444999999999997,TSLA
2024-05-19,6,0.0,0.44505,0.4414833333333334,72.07416666666667,TSLA
2024-05-20,9,0.2075111111111111,0.6716,0.0,39.62444444444444,TSLA
2024-05-21,5,0.38537999999999994,0.46014,0.0,30.731,TSLA
2024-05-22,4,0.21565,0.197225,0.459325,62.18375,TSLA
2024-05-23,7,0.2040714285714286,0.5681571428571429,0.0,39.79642857142857,TSLA
2024-05-24,9,0.10275555555555554,0.5958222222222223,0.2100111111111111,55.36277777777778,TSLA
2024-05-25,2,0.0,0.69175,0.0,50.0,TSLA
2024-05-26,2,0.40015,0.364,0.0,29.9925,TSLA
2024-05-27,3,0.18336666666666668,0.5659666666666666,0.0,40.83166666666666,TSLA
2024-05-28,5,0.3705,0.30914,0.18832,40.891,TSLA
2024-05-29,6,0.28140000000000004,0.29846666666666666,0.31085,51.4725,TSLA
2024-05-30,4,0.0,0.421075,0.14305,57.1525,TSLA
2024-05-31,8,0.45505,0.1821125,0.19301249999999998,36.898125,TSLA
2024-06-01,6,0.14981666666666668,0.22878333333333334,0.3185,58.43416666666666,TSLA
2024-06-02,2,0.0,0.0,0.7155,85.775,TSLA
2024-06-03,10,0.10286999999999999,0.45085,0.20352,55.0325,TSLA
2024-06-04,6,0.15485000000000002,0.5774833333333333,0.14913333333333334,49.714166666666664,TSLA
2024-06-05,9,0.3791555555555555,0.19152222222222223,0.2897666666666667,45.53055555555556,TSLA
2024-06-06,7,0.0,0.4303285714285714,0.3809571428571429,69.04785714285715,TSLA
2024-06-07,8,0.0,0.7367625,0.091325,54.566250000000004,TSLA
2024-06-08,2,0.0,0.7785,0.0,50.0,TSLA
2024-06-09,3,0.31983333333333336,0.6046666666666667,0.0,34.008333333333326,TSLA
2024-06-10,6,0.16036666666666669,0.5775333333333333,0.15805,49.884166666666665,TSLA
2024-06-11,8,0.4134375,0.22636250000000002,0.2194125,40.29875,TSLA
2024-06-12,14,0.29510000000000003,0.3605714285714286,0.19004285714285715,44.747142857142855,TSLA
2024-06-13,11,0.20545454545454545,0.3562272727272727,0.21835454545454544,50.644999999999996,TSLA
2024-06-14,8,0.1160625,0.3046375,0.4149875,64.94625,TSLA
2024-06-15,1,0.0,0.0,0.8981,94.905,TSLA
2024-06-16,2,0.0,0.46145,0.39075,69.5375,TSLA
2024-06-17,3,0.3092,0.5596333333333333,0.0,34.540000000000006,TSLA
2024-06-18,6,0.40458333333333335,0.403,0.0,29.770833333333336,TSLA
2024-06-19,2,0.37605,0.44515,0.0,31.1975,TSLA
2024-06-20,5,0.34534000000000004,0.3745,0.18606,42.036,TSLA
2024-06-21,5,0.0,0.1786,0.6414799999999999,82.074,TSLA
2024-06-23,1,0.9596,0.0,0.0,2.0199999999999996,TSLA
2024-06-24,8,0.21307500000000001,0.4403375,0.2024625,49.469375,TSLA
2024-06-25,8,0.117,0.5158125,0.217,55.00000000000001,TSLA
2024-06-26,11,0.32896363636363635,0.27647272727272726,0.22491818181818182,44.79772727272727,TSLA
2024-06-27,6,0.0,0.5045833333333333,0.13606666666666667,56.80333333333334,TSLA
2024-06-28,5,0.19141999999999998,0.6336,0.0,40.429,TSLA
2024-06-29,3,0.0,0.6552666666666667,0.0,50.0,TSLA
2024-06-30,3,0.0,0.5590666666666667,0.2447,62.235,TSLA
2024-07-01,6,0.29768333333333336,0.5501833333333334,0.0,35.115833333333335,TSLA
2024-07-02,24,0.2869541666666667,0.10550416666666666,0.4581458333333333,58.55958333333333,TSLA
2024-07-03,32,0.231428125,0.177446875,0.376015625,57.229375000000005,TSLA
2024-07-04,13,0.23254615384615385,0.1598153846153846,0.3960307692307693,58.174230769230775,TSLA
2024-07-05,9,0.18252222222222222,0.2115888888888889,0.36587777777777775,59.16777777777777,TSLA
2024-07-06,9,0.31407777777777773,0.33947777777777777,0.2028333333333333,44.437777777777775,TSLA
2024-07-07,5,0.38696,0.18438000000000002,0.15689999999999998,38.497,TSLA
2024-07-08,18,0.35595,0.33216666666666667,0.19677777777777777,42.04138888888889,TSLA
2024-07-09,12,0.44406666666666667,0.22294166666666668,0.14534166666666667,35.063750000000006,TSLA
2024-07-10,21,0.3760380952380952,0.2353095238095238,0.2343,42.91309523809524,TSLA
2024-07-11,30,0.3861966666666667,0.19862333333333335,0.28436,44.908166666666666,TSLA
2024-07-12,23,0.43164782608695657,0.14880000000000002,0.29601739130434784,43.21847826086957,TSLA
2024-07-13,9,0.0,0.34501111111111116,0.3859555555555556,69.29777777777778,TSLA
2024-07-14,10,0.15283,0.14538,0.53869,69.293,TSLA
2024-07-15,20,0.185795,0.25105,0.38628999999999997,60.024750000000004,TSLA
2024-07-16,12,0.07943333333333333,0.266225,0.279325,59.99458333333334,TSLA
2024-07-17,236,0.8996233050847459,0.014186440677966101,0.02651101694915254,6.344385593220342,TSLA
2024-07-18,529,0.9480224952741021,0.0,0.0,2.5988752362948953,TSLA
2024-07-19,15,0.47041333333333335,0.16618000000000002,0.23702666666666666,38.330666666666666,TSLA
2024-07-20,12,0.35979999999999995,0.19235833333333333,0.28070833333333334,46.04541666666667,TSLA
2024-07-21,9,0.26945555555555556,0.2051222222222222,0.34648888888888885,53.85166666666667,TSLA
2024-07-22,21,0.4149904761904762,0.18347142857142856,0.23764285714285713,41.132619047619045,TSLA
2024-07-23,37,0.2937081081081081,0.214727027027027,0.28725945945945947,49.677567567567564,TSLA
2024-07-24,35,0.6106457142857142,0.13109428571428572,0.11766285714285714,25.35085714285714,TSLA
2024-07-26,4,0.234225,0.0,0.56535,66.55625,TSLA
2024-07-28,3,0.3223,0.0,0.5281666666666667,60.29333333333333,TSLA
2024-07-29,3,0.0,0.4808666666666667,0.3185,65.925,TSLA
2024-07-30,3,0.0,0.0,0.8834,94.17,TSLA
2024-07-31,2,0.0,0.4546,0.43395,71.6975,TSLA
2024-08-01,2,0.44815,0.0,0.3418,44.682500000000005,TSLA
2024-08-03,2,0.47195,0.34475,0.0,26.4025,TSLA
2024-08-04,1,0.0,0.0,0.9033,95.165,TSLA
2024-08-05,5,0.46665999999999996,0.11679999999999999,0.186,35.967,TSLA
2024-08-06,1,0.9724,0.0,0.0,1.379999999999998,TSLA
2024-08-07,1,0.0,0.9046,0.0,50.0,TSLA
2024-08-08,3,0.3024,0.0,0.5004666666666667,59.90333333333333,TSLA
2024-08-09,1,0.0,0.0,0.92,96.0,TSLA
2024-08-10,3,0.3177,0.0,0.6313,65.68,TSLA
2024-08-11,1,0.9604,0.0,0.0,1.9799999999999984,TSLA
2024-08-12,1,0.0,0.0,0.9456,97.28,TSLA
2024-08-13,1,0.0,0.0,0.9563,97.81500000000001,TSLA
2024-08-14,1,0.0,0.8631,0.0,50.0,TSLA
2024-08-15,4,0.232775,0.213925,0.385475,57.635000000000005,TSLA
2024-08-16,2,0.88305,0.0,0.0,5.8475,TSLA
2024-08-17,2,0.4249,0.2895,0.0,28.754999999999995,TSLA
2024-08-18,2,0.47995,0.0,0.455,48.7525,TSLA
2024-08-19,2,0.0,0.0,0.88605,94.3025,TSLA
2024-08-20,1,0.0,0.7041,0.0,50.0,TSLA
2024-08-21,1,0.0,0.0,0.9409,97.045,TSLA
2024-08-22,2,0.46825,0.3686,0.0,26.5875,TSLA
2024-08-26,3,0.2692,0.26913333333333334,0.30443333333333333,51.76166666666666,TSLA
2024-08-27,2,0.47525,0.0,0.25645,39.06,TSLA
2024-08-28,1,0.0,0.0,0.8543,92.71499999999999,TSLA
2024-08-29,1,0.0,0.0,0.6365,81.82499999999999,TSLA
2024-08-30,5,0.56208,0.0,0.3687,40.331,TSLA
2024-08-31,1,0.974,0.0,0.0,1.3000000000000012,TSLA
2024-09-01,1,0.0,0.0,0.9214,96.07,TSLA
2024-09-02,4,0.0,0.542475,0.234225,61.71124999999999,TSLA
2024-09-03,4,0.0,0.285875,0.47095,73.5475,TSLA
2024-09-04,3,0.22966666666666666,0.0,0.6288,69.95666666666666,TSLA
2024-09-05,4,0.709525,0.0,0.23165,26.106249999999996,TSLA
2024-09-06,2,0.4874,0.0,0.48025,49.6425,TSLA
2024-09-07,3,0.2607333333333333,0.26863333333333334,0.31366666666666665,52.64666666666666,TSLA
2024-09-08,2,0.9394,0.0,0.0,3.0299999999999994,TSLA
2024-09-09,4,0.44655,0.38817500000000005,0.0,27.6725,TSLA
2024-09-10,2,0.48105,0.0,0.43955,47.925000000000004,TSLA
2024-09-11,4,0.0,0.2247,0.6043000000000001,80.215,TSLA
2024-09-12,2,0.7379,0.0,0.0,13.105,TSLA
2024-09-13,4,0.2431,0.202,0.47597500000000004,61.64375,TSLA
2024-09-14,4,0.891625,0.0,0.0,5.41875,TSLA
2024-09-15,2,0.47885,0.43835,0.0,26.0575,TSLA
2024-09-16,4,0.0,0.386625,0.392125,69.60625,TSLA
2024-09-17,6,0.14171666666666666,0.1555,0.6021333333333333,73.02083333333333,TSLA
2024-09-18,8,0.4138625,0.0,0.4514125,51.8775,TSLA
2024-09-19,4,0.0,0.0,0.8544,92.72,TSLA
2024-09-20,5,0.35152,0.18552,0.24722,44.785000000000004,TSLA
2024-09-21,3,0.2811666666666667,0.0,0.5303,62.45666666666667,TSLA
2024-09-22,3,0.6418333333333334,0.0,0.13266666666666668,24.541666666666668,TSLA
2024-09-23,2,0.0,0.0,0.86435,93.2175,TSLA
2024-09-24,2,0.0,0.28145,0.46775,73.3875,TSLA
2024-09-25,4,0.21915,0.210175,0.468375,62.46125,TSLA
2024-09-26,1,0.0,0.0,0.951,97.55,TSLA
2024-09-27,6,0.3948833333333333,0.0,0.40145000000000003,50.32833333333333,TSLA
2024-09-28,1,0.0,0.0,0.8706,93.53,TSLA
2024-09-29,1,0.0,0.7886,0.0,50.0,TSLA
2024-09-30,2,0.0,0.3243,0.35155,67.5775,TSLA
2024-10-01,2,0.9148000000000001,0.0,0.0,4.259999999999997,TSLA
2024-10-03,5,0.57786,0.0,0.38062,40.138,TSLA
2024-10-04,5,0.19202,0.0,0.693,75.04899999999999,TSLA
2024-10-05,4,0.71185,0.0,0.126625,20.73875,TSLA
2024-10-06,1,0.0,0.0,0.8472,92.36,TSLA
2024-10-07,3,0.6387333333333333,0.0,0.3040333333333333,33.265,TSLA
2024-10-08,12,0.2751166666666667,0.21,0.31459166666666666,51.973749999999995,TSLA
2024-10-09,5,0.35434,0.28326,0.18108,41.337,TSLA
2024-10-10,5,0.19496,0.18182,0.3802,59.262,TSLA
2024-10-11,3,0.6387999999999999,0.1734,0.0,18.060000000000002,TSLA
2024-10-12,3,0.3201,0.30746666666666667,0.2971333333333333,48.85166666666667,TSLA
